UID No,Manufacturer,Engine Identification,Combustor Description,Eng Type,B/P Ratio,Pressure Ratio,Rated Thrust (kN),Fuel Flow T/O (kg/sec),Fuel Flow C/O (kg/sec),Fuel Flow App (kg/sec),Fuel Flow Idle (kg/sec),NOx EI T/O (g/kg),NOx EI C/O (g/kg),NOx EI App (g/kg),NOx EI Idle (g/kg),CO EI T/O (g/kg),CO EI C/O (g/kg),CO EI App (g/kg),CO EI Idle (g/kg),HC EI T/O (g/kg),HC EI C/O (g/kg),HC EI App (g/kg),HC EI Idle (g/kg),SN T/O,SN C/O,SN App,SN Idle,SN Max,Ambient Baro Min (kPa),Ambient Baro Max (kPa),Ambient Temp Min (K),Ambient Temp Max (K),Humidity Min (kg/kg),Humidity Max (kg/kg)
11RR051,Rolls-Royce plc,Trent 1000-D,Phase5 Tiled,TF,9.32,43.78,334.7,2.508,2.048,0.668,0.246,53.54,40.33,13.86,5.66,0.51,0.48,0.68,7.66,0.0,0.0,0.0,0.04,3.0,3.8,3.1,0.6,5.2,98.9,102.1,284.1,290.3,0.00432,0.00721
11RR052,Rolls-Royce plc,Trent 1000-E,Phase5 Tiled,TF,9.67,37.51,279.8,2.007,1.659,0.57,0.222,39.17,30.55,12.54,5.06,0.47,0.43,0.92,10.63,0.0,0.0,0.0,0.09,3.8,4.5,2.5,0.6,5.2,98.9,102.1,284.1,290.3,0.00432,0.00721
11RR053,Rolls-Royce plc,Trent 1000-G,Phase5 Tiled,TF,9.39,42.53,323.7,2.403,1.968,0.649,0.242,50.27,38.18,13.6,5.54,0.53,0.47,0.72,8.14,0.0,0.0,0.0,0.05,3.1,3.9,3.0,0.6,5.2,98.9,102.1,284.1,290.3,0.00432,0.00721
11RR054,Rolls-Royce plc,Trent 1000-H,Phase5 Tiled,TF,9.62,38.33,286.7,2.07,1.71,0.583,0.226,40.89,31.75,12.72,5.14,0.49,0.43,0.88,10.11,0.0,0.0,0.0,0.08,3.7,4.4,2.6,0.6,5.23,98.9,102.1,284.1,290.3,0.00432,0.00721
12RR069,Rolls-Royce plc,Trent 1000-L2,Phase5 Tiled,TF,9.16,44.1,334.7,2.503,2.053,0.666,0.247,52.65,39.86,13.67,5.74,0.5,0.48,0.67,7.37,0.0,0.0,0.0,0.03,3.3,3.8,3.9,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR068,Rolls-Royce plc,Trent 1000-K2,Phase5 Tiled,TF,9.04,46.08,350.9,2.663,2.173,0.696,0.254,58.04,43.07,14.06,5.91,0.43,0.49,0.62,6.8,0.0,0.0,0.0,0.02,3.9,3.6,4.1,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR067,Rolls-Royce plc,Trent 1000-J2,Phase5 Tiled,TF,9.04,46.08,350.9,2.663,2.173,0.696,0.254,58.04,43.07,14.06,5.91,0.43,0.49,0.62,6.8,0.0,0.0,0.0,0.02,3.9,3.6,4.1,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR066,Rolls-Royce plc,Trent 1000-H2,Phase5 Tiled,TF,9.49,38.52,287.1,2.075,1.715,0.582,0.233,40.46,31.49,12.56,5.21,0.48,0.43,0.89,9.82,0.0,0.0,0.0,0.07,3.8,4.8,3.3,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR065,Rolls-Royce plc,Trent 1000-G2,Phase5 Tiled,TF,9.23,42.81,323.7,2.402,1.973,0.647,0.243,49.57,37.8,13.41,5.62,0.51,0.46,0.72,7.81,0.0,0.0,0.0,0.04,3.3,4.0,3.8,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR064,Rolls-Royce plc,Trent 1000-E2,Phase5 Tiled,TF,9.62,36.32,268.0,1.912,1.582,0.549,0.223,36.25,28.52,12.12,4.98,0.46,0.42,1.01,11.35,0.0,0.0,0.0,0.1,4.1,5.2,3.1,0.6,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR063,Rolls-Royce plc,Trent 1000-D2,Phase5 Tiled,TF,9.16,44.1,334.7,2.503,2.053,0.666,0.247,52.65,39.86,13.67,5.74,0.5,0.48,0.67,7.37,0.0,0.0,0.0,0.03,3.3,3.8,3.9,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR062,Rolls-Royce plc,Trent 1000-C2,Phase5 Tiled,TF,9.16,44.1,334.7,2.503,2.053,0.666,0.247,52.65,39.86,13.67,5.74,0.5,0.48,0.67,7.37,0.0,0.0,0.0,0.03,3.3,3.8,3.9,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR061,Rolls-Royce plc,Trent 1000-A2,Phase5 Tiled,TF,9.32,41.3,310.9,2.284,1.882,0.624,0.245,46.11,35.48,13.11,5.48,0.51,0.45,0.77,8.4,0.0,0.0,0.0,0.04,3.5,4.2,3.6,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR060,Rolls-Royce plc,Trent 1000-H,Phase5 Tiled,TF,9.62,38.33,287.1,2.07,1.71,0.583,0.226,40.54,31.54,12.62,5.21,0.49,0.43,0.87,9.8,0.0,0.0,0.0,0.07,3.8,4.8,3.3,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR059,Rolls-Royce plc,Trent 1000-G,Phase5 Tiled,TF,9.39,42.53,323.7,2.403,1.968,0.649,0.242,50.15,37.84,13.5,5.6,0.52,0.47,0.69,7.88,0.0,0.0,0.0,0.04,3.4,4.0,3.8,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR058,Rolls-Royce plc,Trent 1000-E,Phase5 Tiled,TF,9.74,36.19,268.0,1.907,1.579,0.549,0.217,36.29,28.62,12.16,5.0,0.46,0.42,0.99,11.2,0.0,0.0,0.0,0.1,4.2,5.2,3.1,0.6,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR057,Rolls-Royce plc,Trent 1000-D,Phase5 Tiled,TF,9.32,43.78,334.7,2.508,2.048,0.668,0.247,53.53,39.98,13.77,5.72,0.5,0.48,0.65,7.41,0.0,0.0,0.0,0.03,3.3,3.8,3.9,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR056,Rolls-Royce plc,Trent 1000-C,Phase5 Tiled,TF,9.32,43.78,334.7,2.508,2.048,0.668,0.247,53.53,39.98,13.77,5.72,0.5,0.48,0.65,7.41,0.0,0.0,0.0,0.03,3.3,3.8,3.9,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
12RR055,Rolls-Royce plc,Trent 1000-A,Phase5 Tiled,TF,9.47,41.04,310.9,2.282,1.877,0.625,0.237,46.42,35.57,13.2,5.47,0.51,0.46,0.75,8.45,0.0,0.0,0.0,0.05,3.5,4.2,3.6,0.5,5.98,98.9,102.1,284.1,293.2,0.00432,0.00968
19RR085,Rolls-Royce plc,Trent 1000-AE3,Phase5 Tiled,TF,9.2,43.0,310.9,2.279,1.874,0.623,0.239,46.1,35.9,13.5,5.9,0.43,0.44,0.76,6.93,0.0,0.0,0.0,0.0,9.8,13.0,7.8,2.0,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR086,Rolls-Royce plc,Trent 1000-CE3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR087,Rolls-Royce plc,Trent 1000-D3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR088,Rolls-Royce plc,Trent 1000-G3,Phase5 Tiled,TF,9.1,44.5,323.7,2.395,1.966,0.647,0.245,49.25,38.14,13.81,6.04,0.42,0.45,0.7,6.54,0.0,0.0,0.0,0.0,9.0,12.3,8.2,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR089,Rolls-Royce plc,Trent 1000-H3,Phase5 Tiled,TF,9.3,40.1,287.1,2.068,1.706,0.579,0.229,40.67,32.04,12.94,5.64,0.45,0.43,0.89,7.78,0.0,0.0,0.0,0.0,11.5,14.1,6.9,2.1,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR090,Rolls-Royce plc,Trent 1000-J3,Phase5 Tiled,TF,8.9,47.8,350.9,2.649,2.168,0.699,0.256,56.35,43.21,14.49,6.34,0.35,0.44,0.58,5.8,0.0,0.0,0.0,0.0,7.8,10.7,9.2,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR091,Rolls-Royce plc,Trent 1000-K3,Phase5 Tiled,TF,8.9,47.8,350.9,2.649,2.168,0.699,0.256,56.35,43.21,14.49,6.34,0.35,0.44,0.58,5.8,0.0,0.0,0.0,0.0,7.8,10.7,9.2,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR092,Rolls-Royce plc,Trent 1000-L3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR093,Rolls-Royce plc,Trent 1000-M3,Phase5 Tiled,TF,8.9,48.7,358.1,2.721,2.222,0.712,0.26,59.3,44.55,14.72,6.61,0.43,0.44,0.59,6.13,0.0,0.0,0.0,0.0,7.6,10.2,9.4,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR094,Rolls-Royce plc,Trent 1000-N3,Phase5 Tiled,TF,8.9,48.7,358.1,2.721,2.222,0.712,0.26,59.3,44.55,14.72,6.61,0.43,0.44,0.59,6.13,0.0,0.0,0.0,0.0,7.6,10.2,9.4,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR095,Rolls-Royce plc,Trent 1000-P3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR096,Rolls-Royce plc,Trent 1000-Q3,Phase5 Tiled,TF,8.9,47.8,350.9,2.649,2.168,0.699,0.256,56.35,43.21,14.49,6.34,0.35,0.44,0.58,5.8,0.0,0.0,0.0,0.0,7.8,10.7,9.2,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR097,Rolls-Royce plc,Trent 1000-R3,Phase5 Tiled,TF,8.9,49.4,363.9,2.783,2.266,0.723,0.262,61.62,45.76,14.87,6.67,0.45,0.43,0.57,5.99,0.0,0.0,0.0,0.0,7.7,9.9,9.6,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR098,Rolls-Royce plc,Trent7000-72,Phase5 Tiled,TF,9.0,45.4,327.9,2.478,2.029,0.67,0.241,56.8,42.04,14.12,6.1,0.41,0.45,0.63,6.45,0.0,0.0,0.0,0.0,8.3,11.6,8.8,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
19RR099,Rolls-Royce plc,Trent7000-72C,Phase5 Tiled,TF,9.0,45.4,327.9,2.478,2.029,0.67,0.241,56.8,42.04,14.12,6.1,0.41,0.45,0.63,6.45,0.0,0.0,0.0,0.0,8.3,11.6,8.8,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR106,Rolls-Royce plc,Trent 1000-AE3,Phase5 Tiled,TF,9.2,43.0,310.9,2.279,1.874,0.623,0.239,46.1,35.9,13.5,5.9,0.43,0.44,0.76,6.93,0.0,0.0,0.0,0.0,9.8,13.0,7.8,2.0,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR107,Rolls-Royce plc,Trent 1000-CE3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR108,Rolls-Royce plc,Trent 1000-D3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR109,Rolls-Royce plc,Trent 1000-G3,Phase5 Tiled,TF,9.1,44.5,323.7,2.395,1.966,0.647,0.245,49.25,38.14,13.81,6.04,0.42,0.45,0.7,6.54,0.0,0.0,0.0,0.0,9.0,12.3,8.2,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR110,Rolls-Royce plc,Trent 1000-H3,Phase5 Tiled,TF,9.3,40.1,287.1,2.068,1.706,0.579,0.229,40.67,32.04,12.94,5.64,0.45,0.43,0.89,7.78,0.0,0.0,0.0,0.0,11.5,14.1,6.9,2.1,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR111,Rolls-Royce plc,Trent 1000-J3,Phase5 Tiled,TF,8.9,47.8,350.9,2.649,2.168,0.699,0.256,56.35,43.21,14.49,6.34,0.35,0.44,0.58,5.8,0.0,0.0,0.0,0.0,7.8,10.7,9.2,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR112,Rolls-Royce plc,Trent 1000-K3,Phase5 Tiled,TF,8.9,47.8,350.9,2.649,2.168,0.699,0.256,56.35,43.21,14.49,6.34,0.35,0.44,0.58,5.8,0.0,0.0,0.0,0.0,7.8,10.7,9.2,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR113,Rolls-Royce plc,Trent 1000-L3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR114,Rolls-Royce plc,Trent 1000-M3,Phase5 Tiled,TF,8.9,48.7,358.1,2.721,2.222,0.712,0.26,59.3,44.55,14.72,6.61,0.43,0.44,0.59,6.13,0.0,0.0,0.0,0.0,7.6,10.2,9.4,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR115,Rolls-Royce plc,Trent 1000-N3,Phase5 Tiled,TF,8.9,48.7,358.1,2.721,2.222,0.712,0.26,59.3,44.55,14.72,6.61,0.43,0.44,0.59,6.13,0.0,0.0,0.0,0.0,7.6,10.2,9.4,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR116,Rolls-Royce plc,Trent 1000-P3,Phase5 Tiled,TF,9.0,45.8,334.7,2.497,2.046,0.667,0.249,52.07,40.11,14.08,6.16,0.41,0.45,0.65,6.23,0.0,0.0,0.0,0.0,8.4,11.6,8.6,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR117,Rolls-Royce plc,Trent 1000-Q3,Phase5 Tiled,TF,8.9,47.8,350.9,2.649,2.168,0.699,0.256,56.35,43.21,14.49,6.34,0.35,0.44,0.58,5.8,0.0,0.0,0.0,0.0,7.8,10.7,9.2,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR118,Rolls-Royce plc,Trent 1000-R3,Phase5 Tiled,TF,8.9,49.4,363.9,2.783,2.266,0.723,0.262,61.62,45.76,14.87,6.67,0.45,0.43,0.57,5.99,0.0,0.0,0.0,0.0,7.7,9.9,9.6,1.8,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR119,Rolls-Royce plc,Trent7000-72,Phase5 Tiled,TF,9.0,45.4,327.9,2.478,2.029,0.67,0.241,56.8,42.04,14.12,6.1,0.41,0.45,0.63,6.45,0.0,0.0,0.0,0.0,8.3,11.6,8.8,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
01P19RR120,Rolls-Royce plc,Trent7000-72C,Phase5 Tiled,TF,9.0,45.4,327.9,2.478,2.029,0.67,0.241,56.8,42.04,14.12,6.1,0.41,0.45,0.63,6.45,0.0,0.0,0.0,0.0,8.3,11.6,8.8,1.9,15.3,98.9,102.1,275.0,304.6,0.00308,0.01935
02P23RR126,Rolls-Royce plc,Trent 1000-AE3,Phase5 Tiled,TF,9.14026,43.1771733805117,310.86399447,2.326860755793442,1.9080697430624856,0.6425063251585069,0.24369374136905658,48.254200921425166,36.91570289981175,13.655427117763287,5.529188126376023,0.4342115360001264,0.40830249635505167,0.7062594553052051,7.401245627321215,0.0,0.0,0.0,0.0,9.569253707743782,12.650646344421451,8.494147372361516,2.0297898096663527,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR127,Rolls-Royce plc,Trent 1000-CE3,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,0.0,0.0,0.0,0.0,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR128,Rolls-Royce plc,Trent 1000-D3,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,0.0,0.0,0.0,0.0,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR129,Rolls-Royce plc,Trent 1000-G3,Phase5 Tiled,TF,9.074,44.6969243331519,323.728252494,2.449242492969246,2.005474664086204,0.6666313868981019,0.25017387885935466,51.92658683309725,39.30346006445727,13.98195892457627,5.670429894170682,0.43261473178991516,0.4180353172770465,0.6511195738708666,6.897061912381287,0.0,0.0,0.0,0.0,8.785774974557675,11.971517266863481,8.913614835002287,1.9567003072302718,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR130,Rolls-Royce plc,Trent 1000-H3,Phase5 Tiled,TF,9.28204,40.3475857376157,287.137178322,2.1075239146431204,1.7322996361143872,0.598325974981604,0.23230971604826273,42.13756529401125,32.82603270911774,13.042217232243729,5.291525340983501,0.4269822202314355,0.38495536989303214,0.8261989320695267,8.392809681882952,0.0,0.0,0.0,0.0,11.142175890753506,13.777700566835847,7.690830926213594,2.1653041429494304,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR131,Rolls-Royce plc,Trent 1000-J3,Phase5 Tiled,TF,8.93421,47.9557532661949,350.902440692,2.7209244307357343,2.2168924571854807,0.718595966010463,0.2635915308395577,60.67963514191126,44.91554168756377,14.682443510059553,5.9678564323562355,0.37289541775891766,0.43223655388332216,0.5518552052943103,6.014260914110607,0.0,0.0,0.0,0.0,7.682235765538482,10.43880126141408,9.76999195073515,1.8311511494341375,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR132,Rolls-Royce plc,Trent 1000-K3,Phase5 Tiled,TF,8.93421,47.9557532661949,350.902440692,2.7209244307357343,2.2168924571854807,0.718595966010463,0.2635915308395577,60.67963514191126,44.91554168756377,14.682443510059553,5.9678564323562355,0.37289541775891766,0.43223655388332216,0.5518552052943103,6.014260914110607,0.0,0.0,0.0,0.0,7.682235765538482,10.43880126141408,9.76999195073515,1.8311511494341375,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR133,Rolls-Royce plc,Trent 1000-L3,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,0.0,0.0,0.0,0.0,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR134,Rolls-Royce plc,Trent 1000-M3,Phase5 Tiled,TF,8.91709,48.7886281981492,358.055181668,2.8016659610712953,2.273884403318314,0.7324042154283469,0.26704138820849327,64.41415318382809,46.585126545643796,14.738599660943677,6.17307685560736,0.43696992394340595,0.4305304522149911,0.5439976878773802,6.075384291965636,0.0,0.0,0.0,0.0,7.646836073389852,10.041457169805048,9.987116646960606,1.8045440114002407,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR135,Rolls-Royce plc,Trent 1000-N3,Phase5 Tiled,TF,8.91709,48.7886281981492,358.055181668,2.8016659610712953,2.273884403318314,0.7324042154283469,0.26704138820849327,64.41415318382809,46.585126545643796,14.738599660943677,6.17307685560736,0.43696992394340595,0.4305304522149911,0.5439976878773802,6.075384291965636,0.0,0.0,0.0,0.0,7.646836073389852,10.041457169805048,9.987116646960606,1.8045440114002407,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR136,Rolls-Royce plc,Trent 1000-P3,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,0.0,0.0,0.0,0.0,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR137,Rolls-Royce plc,Trent 1000-Q3,Phase5 Tiled,TF,8.93421,47.9557532661949,350.902440692,2.7209244307357343,2.2168924571854807,0.718595966010463,0.2635915308395577,60.67963514191126,44.91554168756377,14.682443510059553,5.9678564323562355,0.37289541775891766,0.43223655388332216,0.5518552052943103,6.014260914110607,0.0,0.0,0.0,0.0,7.682235765538482,10.43880126141408,9.76999195073515,1.8311511494341375,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR138,Rolls-Royce plc,Trent 1000-R3,Phase5 Tiled,TF,8.88349,49.5509281437126,363.873456044,2.8719394800770104,2.32192410817785,0.743517342526233,0.2698952694870322,67.28656442171815,47.892471407345504,14.888231828808129,6.236423569968839,0.43400525201778795,0.43133960062900206,0.5250447413689429,5.91506955137621,0.0,0.0,0.0,0.0,7.804810150216428,9.746522765978929,10.154019607867363,1.784182904112792,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR139,Rolls-Royce plc,Trent7000-68,Phase5 Tiled,TF,9.15518,42.9717276810016,308.737744354,2.28795574531031,1.8757081052748297,0.6277764850262582,0.24537637717096578,46.39968766439637,35.77378813155657,13.567934309967537,5.331946251883421,0.4254156791501584,0.3927513058562665,0.7346222233957276,8.29430600796597,0.0,0.0,0.0,0.0,10.12148023061228,13.070531362981356,8.167697617905812,2.1773334402893547,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR140,Rolls-Royce plc,Trent7000-70,Phase5 Tiled,TF,9.09338,44.0889874795863,317.772083236,2.37296753505297,1.9429433066719084,0.6446083870089812,0.24971651949963208,48.872280862070774,37.35212800171736,13.806145088587858,5.419286911216408,0.4261024984818596,0.4002536913204241,0.6914940745410247,7.904710490002375,0.0,0.0,0.0,0.0,9.5174818871886,12.624652090780122,8.483994023517072,2.1220302304043597,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR141,Rolls-Royce plc,Trent7000-72,Phase5 Tiled,TF,8.93939,45.7701830430049,327.918477618,2.5020034851371373,2.0395062923987215,0.6708047113610933,0.2588732070317618,52.73627594773288,39.72747991280758,14.177504381930062,5.608401582255159,0.42329287549682454,0.4097758574510423,0.630882902072282,7.156089977237805,0.0,0.0,0.0,0.0,8.702375514523737,11.946274836040379,8.960630057565544,2.010804088395465,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR142,Rolls-Royce plc,Trent7000-72C,Phase5 Tiled,TF,8.93939,45.7701830430049,327.918477618,2.5020034851371373,2.0395062923987215,0.6708047113610933,0.2588732070317618,52.73627594773288,39.72747991280758,14.177504381930062,5.608401582255159,0.42329287549682454,0.4097758574510423,0.630882902072282,7.156089977237805,0.0,0.0,0.0,0.0,8.702375514523737,11.946274836040379,8.960630057565544,2.010804088395465,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
02P23RR143,Rolls-Royce plc,Trent7000-72D,Phase5 Tiled,TF,8.93939,45.7701830430049,327.918477618,2.5020034851371373,2.0395062923987215,0.6708047113610933,0.2588732070317618,52.73627594773288,39.72747991280758,14.177504381930062,5.608401582255159,0.42329287549682454,0.4097758574510423,0.630882902072282,7.156089977237805,0.0,0.0,0.0,0.0,8.702375514523737,11.946274836040379,8.960630057565544,2.010804088395465,14.7,98.9,102.1,280.4,303.5,0.00308,0.01917
04P24RR144,Rolls-Royce plc,Trent7000-68,Phase5 Tiled (Improved nvPM combustor),TF,9.18747,42.2849537289058,308.736736564824,2.2943684140232037,1.8811645839003297,0.6311395188847561,0.24682421351315934,47.581799715419585,36.52694818114606,14.542976683239305,5.847421187061836,0.41734761946037313,0.4949520093203828,0.9230844444728906,7.927645475204059,0.0,0.0,0.0,0.0,7.483986272182847,9.376306490674525,3.812533210933907,1.67938241312691,10.0,100.2,101.6,291.4,299.6,0.00473,0.00986
04P24RR145,Rolls-Royce plc,Trent7000-70,Phase5 Tiled (Improved nvPM combustor),TF,9.12606,43.3786316004355,317.769754858676,2.3797092291874566,1.9485505168486092,0.6480644435372503,0.2511469755158406,50.14008860341037,38.16390751739539,14.789474041176952,5.946632046099132,0.3686752696693627,0.5028099941188083,0.8599703113345911,7.472580017434243,0.0,0.0,0.0,0.0,7.06704354188797,9.11533672476071,4.008983415745054,1.676293186872499,10.0,100.2,101.6,291.4,299.6,0.00473,0.00986
04P24RR146,Rolls-Royce plc,Trent7000-72,Phase5 Tiled (Improved nvPM combustor),TF,9.05593,44.6199761839956,327.914029396,2.4767765807856303,2.0242001005473402,0.6671147436672816,0.2560835072121927,53.08166996807561,40.079786717282694,15.065815316490543,6.060350318292142,0.30658435260926103,0.5016970143779401,0.7922509789675362,6.994634736317199,0.0,0.0,0.0,0.0,6.635347674906573,8.791154025896908,4.23083464630857,1.6709114462343375,10.0,100.2,101.6,291.4,299.6,0.00473,0.00986
04P24RR147,Rolls-Royce plc,Trent7000-72C,Phase5 Tiled (Improved nvPM combustor),TF,9.05593,44.6199761839956,327.914029396,2.4767765807856303,2.0242001005473402,0.6671147436672816,0.2560835072121927,53.08166996807561,40.079786717282694,15.065815316490543,6.060350318292142,0.30658435260926103,0.5016970143779401,0.7922509789675362,6.994634736317199,0.0,0.0,0.0,0.0,6.635347674906573,8.791154025896908,4.23083464630857,1.6709114462343375,10.0,100.2,101.6,291.4,299.6,0.00473,0.00986
04P24RR148,Rolls-Royce plc,Trent7000-72D,Phase5 Tiled (Improved nvPM combustor),TF,9.05593,44.6199761839956,327.914029396,2.4767765807856303,2.0242001005473402,0.6671147436672816,0.2560835072121927,53.08166996807561,40.079786717282694,15.065815316490543,6.060350318292142,0.30658435260926103,0.5016970143779401,0.7922509789675362,6.994634736317199,0.0,0.0,0.0,0.0,6.635347674906573,8.791154025896908,4.23083464630857,1.6709114462343375,10.0,100.2,101.6,291.4,299.6,0.00473,0.00986
